user_genome	Kingdom	Phylum	Class	Order	Family	Genus	Species
FDZ074-WuYW14-16.bin.215	Bacteria	Omnitrophota	Koll11	Zapsychrales	Zapsychraceae	2-02-FULL-52-10	
FDZ081-Wu10-12.bin.295	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845		
FDZ058-Be2-4.bin.983	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	OFTM250	
FDZ074-WuYW0-2.bin.484	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	JABISG01	
FDZ066-BawG4-6.bin.19	Bacteria	SAR324	SAR324	SAR324	JACQKK01	JACZRV01	JACZRV01 sp022574555
FDZ076-BkWG20-22.bin.147	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	UBA2987		
FDZ058-Be2-4.bin.923	Bacteria	Pseudomonadota	Alphaproteobacteria	JAPYRI01	JAPYRI01	JAPYRI01	
FDZ066-ww18-20.bin.33	Bacteria	Pseudomonadota	Gammaproteobacteria	Burkholderiales	Burkholderiaceae	Mesosutterella	Mesosutterella multiformis
FDZ062-GYBe14-16.bin.20	Bacteria	Pseudomonadota	Alphaproteobacteria	UBA8366			
FDZ060-HbY24-26.bin.83	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA1141	
FDZ069-R30-2.bin.335	Bacteria	Pseudomonadota	Alphaproteobacteria	JAAXGF01	JAAXGF01		
FDZ050-RBk18-20.bin.489	Bacteria	Patescibacteria	Paceibacteria	Spechtbacterales	JACPHP01		
FDZ062-GYBk4-6.bin.374	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JACZSL01	JACZSL01	
FDZ062-WuWW6-8.bin.36	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	TS1B11	JACZSB01	
FDZ066-ww12-14.bin.377	Bacteria	Chloroflexota	Dehalococcoidia	SM23-28-2	RBG-16-64-32	JADFNQ01	
FDZ036-RY0-2.bin.392	Bacteria	Actinomycetota	Acidimicrobiia	UBA5794	UBA5794	JACZST01	
FDZ039-Y6-8.bin.205	Bacteria	Desulfobacterota_D	UBA1144	N074bin48	N074bin48	N074bin48	
FDZ061-WW16-18.bin.1246	Bacteria	Patescibacteria	Paceibacteria	Spechtbacterales	JACPHP01		
FDZ046-Y0-2.bin.64	Bacteria	Bacteroidota	Ignavibacteria	Ignavibacteriales	Ignavibacteriaceae	BMS3ABIN03	
FDZ070-WuWW20-22.bin.192	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA2162		
FDZ069-R36-8.bin.195	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138		
FDZ061-WW18-20.bin.322	Bacteria	Omnitrophota	Koll11	Duberdicusellales	4484-171	JAHKAJ01	
FDZ072-WuRW0-2.bin.43	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	UBA9145	UBA9145 sp022566775
FDZ070-GBkY2-4.bin.127	Bacteria	Chloroflexota	Dehalococcoidia	Plut-88900	Plut-88900	JACZVB01	JACZVB01 sp022566235
FDZ070-RYBk22-24.bin.184	Bacteria	Patescibacteria	Gracilibacteria	UBA4473	UBA4473		
FDZ076-BkWG18-20.bin.4	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	JADFRC01	
FDZ070-GBeBe24-26.bin.101	Bacteria	Myxococcota_A	UBA9160	UBA9160	SMWR01	JACZVU01	JACZVU01 sp022561775
FDZ074-GRR6-8.bin.26	Bacteria	Pseudomonadota	Alphaproteobacteria	JAAXGF01	JAAXGF01		
FDZ070-GBkY10-12.bin.371	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JADFSH01	
FDZ060-RGYNs2.bin.302	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	JADFJS01	JADFJS01 sp022566155
FDZ076-RGWu10-12.bin.301	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	JADFRC01	
FDZ044-RBk2-4.bin.355	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14	JADFKB01	JADFKB01 sp022565155
FDZ054-Be28-30.bin.71	Bacteria	Patescibacteria	Gracilibacteria	Peribacterales	JABICL01		
FDZ070-GBeBe32-34.bin.54	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	JADFRC01	JADFRC01 sp022561455
FDZ076-YW-A14-16.bin.41	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA2135	UBA2135	
FDZ076-YWWu0-2.bin.763	Bacteria	Pseudomonadota	Alphaproteobacteria	JAAXGF01	JAAXGF01		
FDZ064-YGR0-2.bin.91	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	
FDZ072-WuGR0-2.bin.42	Bacteria	Myxococcota_A	UBA9160	UBA9160	UBA4427		
FDZ076-GGR16-18.bin.295	Bacteria	Patescibacteria	Paceibacteria	Spechtbacterales	H02-43-30	CAJXHR01	
FDZ071-BaYR0-2.bin.322	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	Lacipirellulaceae		
FDZ071-BaYG6-8.bin.438	Bacteria	Patescibacteria	Gracilibacteria	Peribacterales	Peribacteraceae		
FDZ070-WuWW20-22.bin.457	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	JAUVZE01	JAUVZE01	
FDZ070-GBkY2-4.bin.32	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	UBA1924	JADFGU01	
FDZ062-GYBk8-10.bin.207	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	NVTR01	
FDZ050-RBk16-18.bin.51	Bacteria	Pseudomonadota	Alphaproteobacteria	JAJFFI01	JAJFFI01		
FDZ056-Be2-4.bin.160	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138	UBA2160	
FDZ070-WuWW14-16.bin.50	Bacteria	Patescibacteria	Microgenomatia	Woykebacterales	RBG-16-39-9b		
FDZ062-WuWW6-8.bin.48	Bacteria	KSB1	UBA2214	CR04bin15	N075bin58	N075bin58	
FDZ069-GRR0-2.bin.235	Bacteria	Pseudomonadota	Alphaproteobacteria	SMXQ01	SMXQ01	JACZQV01	JACZQV01 sp022562375
FDZ064-YGR10-12.bin.218	Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565	UBA1565	UBA1565	
FDZ050-RBk18-20.bin.269	Bacteria	SM23-31	SM23-31	SM23-31	SM23-31	JADFON01	
FDZ077-WuWW18-20.bin.18	Bacteria	Patescibacteria	Kazan-3B-28	Kazan-3B-28	Kazan-3B-28	B79-G16	
FDZ050-RBk0-2.bin.210	Bacteria	Omnitrophota	Koll11	Zapsychrales	Zapsychraceae	2-02-FULL-52-10	
FDZ070-GBkY12-14.bin.122	Bacteria	Zixibacteria	MSB-5A5	GN15	JACZUZ01	JADFNA01	
FDZ076-RGWu10-12.bin.671	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102	01-FULL-49-22b	
FDZ081-Wu10-12.bin.326	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	Emcibacteraceae	Paremcibacter	
FDZ066-YRBa2-4.bin.404	Bacteria	Planctomycetota	UBA1135	UBA2386	GCA-002748355		
FDZ074-WuRG10-12.bin.317	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA2135		
FDZ070-GBkY2-4.bin.153	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	Io17-Chloro-G2	
FDZ056-Be8-10.bin.98	Bacteria	Zixibacteria	MSB-5A5	GN15	JACZUZ01	JACZUZ01	
FDZ061-WW30-32.bin.333	Bacteria	Patescibacteria	ABY1	Magasanikbacterales	UBA922	XYB1-40-15	
FDZ071-BaYG6-8.bin.45	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	
FDZ074-GRR0-2.bin.533	Bacteria	Myxococcota_A	UBA9160	SZUA-336	SZUA-336		
FDZ060-NsHhwD2.bin.106	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138		
FDZ070-RYBk14-16.bin.141	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	G020350565	
FDZ062-RGG-WuYW-Ns-NsHhw.bin.351	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	TS1B11	TS1B11	
FDZ062-WuYW0-2.bin.205	Bacteria	Patescibacteria	Paceibacteria	Spechtbacterales	JACPHP01		
FDZ060-HbY14-16.bin.418	Bacteria	Verrucomicrobiota	Verrucomicrobiae	Opitutales	DYQA01		
FDZ076-YW-A16-18.bin.38	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138	JADFKI01	
FDZ046-Be6-8.bin.544	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	SMXR01	JACZSK01	
FDZ069-RGG2-4.bin.31	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	SMXR01		
FDZ070-GBeBe8-10.bin.175	Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12	JACZWU01	
FDZ072-GRR24-26-26.bin.16	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	VRUD01	VRUD01	
FDZ058-Be8-10.bin.70	Bacteria	Patescibacteria	Paceibacteria	UBA6257	GWB1-50-10	JANBVK01	
FDZ072-WuWY2-4.bin.246	Bacteria	Omnitrophota	Koll11	Zapsychrales	Zapsychraceae	2-02-FULL-52-10	
FDZ074-WuRG6-8.bin.243	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae		
FDZ060-HbY4-6.bin.254	Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12	JACZWU01	
FDZ061-WW8-10.bin.604	Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565	UBA1565		
FDZ060-HbR22-24.bin.483	Bacteria	Desulfobacterota_D	UBA1144	UBA2774	UBA2774	UBA2774	
FDZ069-BaYG-BaYR6-8.bin.184	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102	01-FULL-49-22b	
FDZ071-RRG8-10.bin.119	Bacteria	Marinisomatota	SORT01	SORT01	SORT01	SORT01	
FDZ061-WW8-10.bin.521	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	SMXR01	JACZSK01	
FDZ076-YWWu0-2.bin.541	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	Fen-1342		
FDZ058-Be0-2.bin.317	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae		
FDZ033-RR2-4.bin.720	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Pseudohongiellaceae	RFVC01	
FDZ062-RRR0-2.bin.369	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14		
FDZ076-BkWG24-26.bin.62	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	ARS1013	ARS1013	
FDZ072-Wu22-24.bin.60	Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565	UBA1565		
FDZ081-YWG26-28.bin.173	Bacteria	Omnitrophota	Koll11	2-02-FULL-51-18			
FDZ061-WW18-20.bin.798	Bacteria	Desulfobacterota	DSM-4660	Desulfatiglandales	HGW-15		
FDZ072-RRR2-4.bin.841	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	CAIVHJ01	JACZTW01	
FDZ033-GG0-2.bin.918	Bacteria	Myxococcota_A	UBA9160	UBA9160	UBA6930	GCA-2687015	
FDZ056-Be2-4.bin.364	Bacteria	Patescibacteria	ABY1	SG8-24	GWF2-40-263		
FDZ062-WuWW10-12.bin.50	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JADFNO01	
FDZ077-WuWW0-2.bin.791	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA2100		
FDZ033-GG0-2.bin.752	Bacteria	Pseudomonadota	Gammaproteobacteria	Woeseiales	Woeseiaceae	OFTM247	
FDZ076-BkWG16-18.bin.426	Bacteria	Planctomycetota	Phycisphaerae	Sedimentisphaerales	SG8-4		
FDZ076-RRW0-2.bin.244	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138		
FDZ066-YBuR2-4.bin.579	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	Saprospiraceae	B8-G4	
FDZ046-Y6-8.bin.295	Bacteria	Pseudomonadota	Gammaproteobacteria	Woeseiales	Woeseiaceae	UBA1844	
FDZ081-WWW4-6.bin.120	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales			
FDZ069-R30-2.bin.997	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales	Nitrospinaceae	SMVS01	
FDZ061-WW16-18.bin.945	Bacteria	Patescibacteria	ABY1	SG8-24	SG8-24		
FDZ069-RGG16-18.bin.603	Bacteria	Pseudomonadota	Gammaproteobacteria	Pseudomonadales	Azotimanducaceae_A	UBA9659	
FDZ033-GG0-2.bin.188	Bacteria	Planctomycetota	PLA2	PLA2	PLA2		
FDZ058-Be8-10.bin.577	Bacteria	Patescibacteria	Paceibacteria	Spechtbacterales	2-12-FULL-38-22		
FDZ050-RBk14-16.bin.240	Bacteria	Pseudomonadota	Alphaproteobacteria	SMXQ01	SMXQ01	JACZQV01	JACZQV01 sp022562375
FDZ066-ww18-20.bin.75	Bacteria	Bacillota_A	Clostridia	Lachnospirales	Lachnospiraceae	Butyribacter	Butyribacter intestini
FDZ033-Bk20-22.bin.2	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Beijerinckiaceae	Methylobacterium	Methylobacterium tardum
FDZ062-WuYW2-4.bin.18	Bacteria	Armatimonadota	Fimbriimonadia	Fimbriimonadales	Fimbriimonadaceae	JADFMN01	
FDZ072-WuWY22-24.bin.59	Bacteria	Acidobacteriota	Thermoanaerobaculia	Multivoradales	UBA5704		
FDZ060-HbG2-4.bin.1135	Bacteria	Acidobacteriota	Polarisedimenticolia	Polarisedimenticolales	Polarisedimenticolaceae	WVWW01	
FDZ044-RBk10-12.bin.198	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845		
FDZ076-Wu0-2.bin.450	Bacteria	Pseudomonadota	Alphaproteobacteria	JAAEOK01	JAAEOK01	JAAEOK01	
FDZ044-RBk2-4.bin.128	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	JADFQT01	
FDZ070-GBkY24-26.bin.496	Bacteria	Pseudomonadota	Alphaproteobacteria	Kiloniellales	J153	JACZVL01	
FDZ062-WuWW18-20.bin.63	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138	JADFKI01	
FDZ081-WBu0-2.bin.71	Bacteria	Omnitrophota	Koll11	Zapsychrales	Zapsychraceae	2-02-FULL-52-10	
FDZ074-WuRG26-28.bin.139	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	PALSA-1355		
FDZ074-WuWW32-34.bin.133	Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12	JACZWU01	JACZWU01 sp022571845
FDZ074-GRR6-8.bin.111	Bacteria	JADFOP01	JADFOP01	JADFOP01	JADFOP01	JADFOP01	JADFOP01 sp027717595
FDZ070-GBkY28-30.bin.112	Bacteria	Chloroflexota	Dehalococcoidia	UBA2979	UBA2979		
FDZ0385-6.bin.332	Bacteria	Acidobacteriota	Thermoanaerobaculia	Multivoradales	UBA5704	CALZIK01	CALZIK01 sp022561975
FDZ074-GRR6-8.bin.320	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	GCA-2746185		
FDZ036-Y2-4.bin.9	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	JADFQT01	
FDZ062-GYBk8-10.bin.398	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	B16T1B5	
FDZ053-RBk4-6.bin.648	Bacteria	Gemmatimonadota	Gemmatimonadetes	Gemmatimonadales	GWC2-71-9	B3T1B10	
FDZ081-WW30-32.bin.14	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	Enterobacteriaceae	Citrobacter	Citrobacter freundii
FDZ076-WRG10-12.bin.438	Bacteria	Patescibacteria	Paceibacteria	Spechtbacterales			
FDZ069-GBeBe2-4.bin.169	Bacteria	Pseudomonadota	Gammaproteobacteria	UBA4486	UBA4486	UBA7359	
FDZ046-Be0-2.bin.94	Bacteria	Bacteroidota	Rhodothermia	Rhodothermales	Bin80		
FDZ033-YG2-4.bin.64	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138	Casp-Chloro-G4	
FDZ054-RG4-6.bin.377	Bacteria	Patescibacteria	Paceibacteria	UBA6257	GWB1-50-10		
FDZ064-RRG6-8.bin.463	Bacteria	Elusimicrobiota	Elusimicrobia	JACQJN01			
FDZ070-GBeBe14-16.bin.253	Bacteria	Pseudomonadota	Alphaproteobacteria	JAAXGF01	JAAXGF01	JACZUY01	JACZUY01 sp022572945
FDZ043-RG16-18.bin.402	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	TS1B11	TS1B11	
FDZ062-WuWW14-16.bin.8	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102		
FDZ070-WuBeBe16-18.bin.327	Bacteria	Planctomycetota	Planctomycetia	Pirellulales	JADFKK01	JADFKK01	JADFKK01 sp022564995
FDZ061-WW6-8.bin.72	Bacteria	Zixibacteria	MSB-5A5	GN15	JACZUZ01	JADFNA01	
FDZ074-WuYW22-24.bin.43	Bacteria	Actinomycetota	Acidimicrobiia	UBA5794	UBA5794	JACZST01	
FDZ069-RBkY8-10.bin.91	Bacteria	Patescibacteria	ABY1	Buchananbacterales	UBA6539	UBA6539	
FDZ070-GBeBe14-16.bin.112	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales			
FDZ060-HbY24-26.bin.44	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NORP154		
FDZ074-WuYW0-2.bin.226	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NORP154	GCA-2400975	
FDZ033-RR2-4.bin.1028	Bacteria	Nitrospirota	Nitrospiria	Nitrospirales	UBA8639	UBA8639	
FDZ041-Be15-20.bin.881	Bacteria	Marinisomatota	Marinisomatia	SCGC-AAA003-L08	TS1B11	TS1B11	
FDZ074-GRW6-8.bin.13	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	UBA1845	JANQGB01	
FDZ052-BYSed.bin.118	Bacteria	Patescibacteria	Paceibacteria	UBA9973	CAJXDB01	CAJXDB01	
FDZ070-WuBeBe0-2.bin.439	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	UBA1924		
FDZ043-RG8-10.bin.208	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14	JADFKB01	JADFKB01 sp022565155
FDZ061-WW8-10.bin.426	Bacteria	Planctomycetota	SZUA-567				
FDZ066-ww12-14.bin.18	Bacteria	Patescibacteria	Gracilibacteria	UM-FILTER-43-11	UM-FILTER-43-11	JAFGTE01	
FDZ076-RGWu22-24.bin.316	Bacteria	Nitrospirota	Nitrospiria	JACQCE01			
FDZ074-WuRG30-32.bin.141	Bacteria	Gemmatimonadota	Gemmatimonadetes	Longimicrobiales	UBA6960	UBA822	
FDZ074-WRR2-4.bin.261	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	UBA1924	JANQQR01	
FDZ076-RGWu4-6.bin.517	Bacteria	Pseudomonadota	Alphaproteobacteria	Micavibrionales	Micavibrionaceae		
FDZ076-GGR14-16.bin.129	Bacteria	Planctomycetota	Phycisphaerae	UBA1845	Fen-1342		
FDZ071-RRR6-8.bin.487	Bacteria	4484-113	4484-113	4484-113	JAFGCY01		
FDZ070-WuWW20-22.bin.248	Bacteria	Omnitrophota	Koll11	Velamenicoccales	JABMQK01		
FDZ071-WW14-16.bin.431	Bacteria	Patescibacteria	Microgenomatia	GWA2-44-7	UBA8517	JADFPI01	
FDZ041-Be15-20.bin.692	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138	Casp-Chloro-G4	
FDZ058-Be18-20.bin.596	Bacteria	Pseudomonadota	Alphaproteobacteria	Sphingomonadales	SMXR01	JACZSK01	
FDZ058-Be2-4.bin.1013	Bacteria	Planctomycetota	UBA8742	UBA2392	JABWBM01		
FDZ071-RRG0-2.bin.224	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA2100	UBA2100	
FDZ060-GWRNs.bin.146	Bacteria	Acidobacteriota	Vicinamibacteria	Vicinamibacterales	UBA8438	NP936	NP936 sp022562495
FDZ071-RWG0-2.bin.68	Bacteria	Pseudomonadota	Gammaproteobacteria	Enterobacterales	GCA-2746155	GCA-2746155	
FDZ061-WW16-18.bin.536	Bacteria	Latescibacterota	Latescibacteria	Latescibacterales	Latescibacteraceae	Latescibacter	
FDZ070-RYBk4-6.bin.447	Bacteria	Patescibacteria	Paceibacteria	UBA9973			
FDZ039-Y0-2.bin.369	Bacteria	Chloroflexota	Anaerolineae	Anaerolineales			
FDZ069-BaYG-BaYR12-14.bin.319	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	JADFJS01	
FDZ076-WRG8-10.bin.52	Bacteria	Chloroflexota	Dehalococcoidia	UBA1151	UBA1328	UBA1328	
FDZ050-RBk16-18.bin.1	Bacteria	SM23-31	SM23-31	SM23-31	SM23-31	JADFON01	
FDZ072-WuGR0-2.bin.423	Bacteria	Pseudomonadota	Gammaproteobacteria	Xanthomonadales	SZUA-36	SZUA-36	
FDZ071-BuBuG14-16.bin.190	Bacteria	Chloroflexota	Dehalococcoidia	SAR202	UBA11138		
FDZ052-G6-8.bin.392	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	
FDZ054-Be22-24.bin.1	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA2135		
FDZ062-RRR12-14.bin.26	Bacteria	Marinisomatota	SORT01	SORT01	SORT01	SORT01	
FDZ046-G0-2.bin.260	Bacteria	Chloroflexota	Dehalococcoidia	UBA1151	UBA1328	UBA1328	
FDZ076-YW-C6-8.bin.197	Bacteria	Chloroflexota	Dehalococcoidia	UBA2963	UBA2963	JADFRC01	JADFRC01 sp022561985
FDZ076-WWWu4-6.bin.93	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	GCA-2746185		
FDZ071-RRG2-4.bin.515	Bacteria	Pseudomonadota	Gammaproteobacteria	Ga0077536	Ga0077536		
FDZ070-WuRG12-14.bin.80	Bacteria	CG03	CG03	CG03	CG03		
FDZ066-ww18-20.bin.19	Bacteria	Bacillota_A	Clostridia	Oscillospirales	Acutalibacteraceae	CAG-217	CAG-217 sp000436335
FDZ058-Be2-4.bin.144	Bacteria	Myxococcota	Polyangia	Haliangiales	Haliangiaceae	NORP324	
FDZ071-RWG4-6.bin.239	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JACZSL01	JACZSL01	
FDZ069-R38-10.bin.20	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JADFSL01	JADFSL01	
FDZ058-Be2-4.bin.1122	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhizobiales	Rhizobiaceae	Allorhizobium	Allorhizobium rosettiformans
FDZ070-GBkY6-8.bin.54	Bacteria	Patescibacteria	ABY1	UBA2169	UBA2169		
FDZ076-RGWu26-28.bin.564	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	NORP154	GCA-2400975	
FDZ053-RBk18-20.bin.438	Bacteria	Chloroflexota	Dehalococcoidia	Dehalococcoidales	UBA2162	G020354275	
FDZ069-WuWuWu10-12.bin.221	Bacteria	Patescibacteria	Paceibacteria	UBA9973	JACZSL01	JADFRL01	
FDZ072-GRR0-2-26.bin.89	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	OFTM12	
FDZ058-Be2-4.bin.689	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	Zrk34		
FDZ071-WGBa18-20.bin.466	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	CATOSP01	
FDZ076-GGR16-18.bin.340	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14	JACZTE01	
FDZ058-Be0-2.bin.271	Bacteria	Pseudomonadota	Gammaproteobacteria	UBA4486	UBA4486	UBA7359	
FDZ044-W4-8.bin.138	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	
FDZ062-GYBe8-10.bin.179	Bacteria	Pseudomonadota	Gammaproteobacteria	Arenicellales	Arenicellaceae	Arenicella	
FDZ069-WuWW14-16.bin.64	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102		
FDZ050-RBk8-10.bin.202	Bacteria	Nitrospinota	Nitrospinia	Nitrospinales			
FDZ076-Wu6-8.bin.142	Bacteria	Patescibacteria	Paceibacteria	UBA9973	UBA918	OLB19	
FDZ060-GWRNs.bin.110	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495		
FDZ074-WuYW10-12.bin.316	Bacteria	Chloroflexota	Dehalococcoidia	UBA1151	UBA1151	JADFPB01	
FDZ046-Y2-4.bin.253	Bacteria	Bacteroidota	Bacteroidia	Cytophagales	Cyclobacteriaceae		
FDZ081-Wu6-8.bin.320	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae		
FDZ070-WuWW14-16.bin.197	Bacteria	Patescibacteria	Paceibacteria	Paceibacterales	UBA10102		
FDZ053-RBk22-25.bin.48	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thermohalobaculum	
FDZ076-WRG10-12.bin.414	Bacteria	Pseudomonadota	Alphaproteobacteria	Rhodobacterales	Rhodobacteraceae	Thermohalobaculum	
FDZ071-WGBa14-16.bin.219	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	
FDZ058-Be14-16.bin.271	Bacteria	Patescibacteria	ABY1	UBA1558	UBA10009		
FDZ061-WW16-18.bin.847	Bacteria	Chloroflexota	Dehalococcoidia	QGNO01	SHYF01		
FDZ064-BuG0-2.bin.209	Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565	UBA1565		
FDZ041-Be15-20.bin.450	Bacteria	Planctomycetota	Phycisphaerae	Phycisphaerales	SM1A02	JACZRS01	
FDZ056-Be2-4.bin.268	Bacteria	Hydrogenedentota	Hydrogenedentia	Hydrogenedentiales	SLHB01	JAJDAB01	
FDZ076-RGWu14-16.bin.27	Bacteria	Chloroflexota	Dehalococcoidia	DSTF01	RBG-16-68-14		
FDZ074-GRR6-8.bin.345	Bacteria	Patescibacteria	Microgenomatia	Woykebacterales	RBG-16-39-9b		
FDZ061-WW18-20.bin.258	Bacteria	Spirochaetota	Spirochaetia	DSM-27196	SLST01	JAHOYX01	
FDZ053-RBk4-6.bin.368	Bacteria	Patescibacteria	Paceibacteria	UBA9973	CAJXDB01	CAJXDB01	
FDZ060-HbY14-16.bin.579	Bacteria	Chloroflexota	Dehalococcoidia	JACQTT01	JACQTT01		
FDZ076-RGWu2-4.bin.384	Bacteria	Chloroflexota	Dehalococcoidia	UBA2985	UBA2985	VEXC01	
FDZ071-RRG12-14.bin.193	Bacteria	Zixibacteria	MSB-5A5	GN15	FEB-12	JACZWU01	
FDZ072-WuWY6-8.bin.218	Bacteria	Planctomycetota	Planctomycetia	Planctomycetales	Planctomycetaceae	JABISG01	
FDZ076-BkWG16-18.bin.335	Bacteria	Elusimicrobiota	Elusimicrobia	UBA1565	UBA1565		
FDZ071-RRG6-8.bin.48	Bacteria	Chloroflexota	Dehalococcoidia	UBA3495	UBA3495	UBA9611	
